label|id|ticker|date|title|body|proba_logit|proba_forest
2|667|CPN|8212014|UPDATE 1-Thai Central Pattana delays mall opening in Malaysia|"ANGKOK, Aug 21 (Reuters) - Thailand's largest department store developer, Central Pattana Pcl CPN.BK, said on Thursday it would delay the opening of its first mall in Malaysia to 2017 from 2016 as it needs more time to study the market.The Malaysian mall will be the first overseas shopping centre to be opened by the company over the next five years as part of a drive to tap into strong growth in Southeast Asia.The company is also keen to open new shopping centres in Indonesia and Vietnam, but cancelled a plan to open a mall in China after a study showed returns may be below target, Naparat Sriwanvit, executive vice president for finance, told reporters.""We are working on a construction plan and model for the Malaysian mall. We need to study carefully,"" she said, adding Central Pattana will eventually open in two more locations in Malaysia by 2020.In 2013, the Thai firm signed a joint venture deal with Malaysia's I-Berhad to build CentralPlaza i-City in Shah Alam, Selangor with estimated budget of 5.8 billion baht ($181 million).Central Pattana aims for average annual revenue growth of average 15 percent over the next five years and plans to spend a combined 48 billion baht ($1.5 billion) over the period 2014-2016 to open more stores in Thailand and overseas, Naparat said.""We aim to invest about 15-16 billion baht a year to open about three to four new stores a year,"" she said.Central Pattana, part of the unlisted retail conglomerate Central Group, is majority owned by the Chirathivat family, Thailand's richest family according to a ranking this year by Forbes Magazine.The company competes with unlisted Mall Group, which owns Siam Paragon and Emporium shopping malls in Bangkok and others elsewhere in Thailand."|0.8429624426008426|0.8566666666666667
2|668|CPN|8212014|Thai Central Pattana delays mall opening in Malaysia|BANGKOK, Aug 21 (Reuters) - Thailand's largest department store developer, Central Pattana Pcl CPN.BK, said on Thursday it would delay the opening of its first mall in Malaysia to 2017 from 2016 as it needs more time to study the market.The company also cancelled a plan to open a mall in China after a study showed returns may be below target, Naparat Sriwanvit, executive vice president for finance, told reporters.The Malaysian mall will be the first overseas shopping centres to be opened over the next five years as part of the company's drive to tap strong growth in Southeast Asia.Central Pattana planned to spend a combined 48 billion Thai baht ($1.50 billion) during 2014-2016 to open more stores in Thailand and overseas, Naparat said.|0.8011892262270477|0.8333333333333334
2|669|CPN|2182014|Thai Central Group plans $1.4 bln expansion in 2014|BANGKOK, Feb 18 (Reuters) - Thailand's top retailer Central Group said on Tuesday it plans to invest at least 44 billion baht ($1.36 billion) in 2014, mainly to open new stores at home and expand in Malaysia, Vietnam and Indonesia.The group expected revenue to rise 14 percent to exceed 267 billion baht this year, the company said in a statement.Central Group is majority owned by the Chirathivat family, ranked by Forbes magazine as Thailand's second-richest family.Central Group has interests in several retail businesses, including Thailand's biggest store operator, Central Pattana Pcl CPN.BK, Robinson Department Store Pcl ROBINS.BK and Central Hotel Plaza Pcl CENTEL.BK, a hotel and fast-food chain operator. ($1 = 32.2700 Thai baht)|0.8624201021626776|0.8233333333333334
2|670|CPN|12022013|Thai CPN delays $276 mln property fund sale due to political tensions|BANGKOK, Dec 2 (Reuters) - Thailand's largest shopping mall developer, Central Pattana (CPN) CPN.BK, has indefinitely postponed its plan to raise 8.86 billion baht ($276.02 million) through selling units of its property fund due to political violence in Bangkok.The company will evaluate the situation and decide on a new schedule later, it said in a statement.The mall developer previously planned to offer 553.95 million property fund units CPNRu.BK at 16 baht each to existing unitholders with subscription period to start from Dec 3. The proceeds from the offer would be used to finance its expansion.|0.7513889594976737|0.7433333333333333
1|671|CPN|9032013|UPDATE 1-Thai mall developer Central Pattana to invest up to $468 mln in ASEAN push|"BANGKOK, Sept 3 (Reuters) - Thailand's largest shopping mall developer, Central Pattana Pcl (CPN) CPN.BK, said it plans to spend up to 15 billion baht ($468 million) on its push outside its national borders as it targets high growth in spending among Southeast Asian consumers.CPN will use the funds to open two to three new malls in the region over the next five years including its first overseas shopping centre in Malaysia in 2016, a senior executive said, adding that it would use loans, cash, and the proceeds from the sale of a property fund.The plans come as other Thai companies, such as sukiyaki restaurant chain MK Restaurant Group M.BK and Thai fashion designer Jaspal, have said they plan to expand in the region.Central Retail Corp, owned by CPN's parent, the unlisted retail conglomerate Central Group, plans to open its first Central Department Store in Jakarta in 2014.""We will spend around 4-6 billion baht per store in ASEAN where we see growth opportunities as it will become a single market,"" Wallaya Chirathivat, CPN's senior executive vice president for business development, told a news conference.She added that the company plans to open new malls in Indonesia and Vietnam in the next five years, and will eventually open 10 more locations in Malaysia.CPN is majority owned by the Chirathivat family, Thailand's second-richest family according to a ranking last year by Forbes Magazine.The company competes with unlisted Mall Group, which owns Siam Paragon and Emporium shopping malls in Bangkok and others elsewhere in Thailand.As Thai companies ramp up their expansion plans, some are increasingly relying on debt.Charoen Pokphand Foods CPF.BK, which bought Hong Kong-listed C.P. Pokphand Ltd 0043.HK for $2.1 billion, saw its debt to EBITDA - a gearing ratio - rise to 24.59 times in the first half of 2013, versus 7.85 in 2012 and 3.34 in 2011.Chaiyatorn Sricharoen, an analyst at Bualuang Securities, said he was not concerned about CPN's debt level given its strong cash position, while the current Thai consumption slowdown has not severely affected its operations because spending in shopping centres remains strong.""Debt should remain at a comfortable level.Even factoring in capex for all undisclosed projects, net gearing would peak at only 0.6 times, far below CPN's policy cap of 1.0 times,"" Sricharoen said.CPN's net gearing dropped to 52 percent from about 80 percent in the first quarter after a recent $367 million share offering and debt repayment.At the end of June, CPN's debt-to-equity ratio was at 0.66 times, the lowest ever, according to Thomson Reuters' Eikon.CPN shares, valued at $5.4 billion, have fallen 28 percent in the past three months, underperforming a 15 percent drop of the main index .SETI, due to concerns about weak consumer spending and that poor market conditions could force the company to postpone its plan to sell a property fund.Market participants have anticipated CPN could raise about 10 billion baht from selling its Central Plaza Chiangmai shopping mall into the fund.In Thailand, CPN aims to open three to five shopping malls a year with an average investment of 12 to 15 billion baht a year, mostly in major cities in the provinces, with a target of 35 malls by 2016 from 23 at the end of 2013.($1 = 32.0700 Thai baht)"|0.821004476697547|0.92
2|672|CPN|5152013|Central Pattana $367 mln Thai offering priced at lower end-term sheet|HONG KONG, May 15 (Reuters) - Central Pattana Pcl CPN.BK, Thailand's top department store operator, and two of its shareholders raised $367 million in a share offering, according to a term sheet of the sale seen by Reuters on Wednesday.Central Pattana, which also develops shopping malls and manages hotels and residential properties, sold 130.4 million new shares.Two members of the Chirathivat Family, which controls the company and is Thailand's second-richest group, sold another 83.5 million existing shares, the terms showed.The shares were sold for 50.75 baht each, near the bottom of the 50-52 baht indicative range.The final price was equivalent to a 4.7 percent discount to Tuesday's close of 53.25 baht.Bank of America Merrill Lynch BAC.N, Bualuang Securities, Phatra Securities and UBS UBSN.VX were hired to manage the selldown.|0.6974648682931088|0.6566666666666666
2|673|CPN|5142013|Central Pattana, shareholders plan up to $375 mln selldown-terms|HONG KONG, May 14 (Reuters) - Central Pattana Pcl CPN.BK, Thailand's top department store operator, and two of its shareholders plan to raise up to $375 million in a share offering, according to a term sheet of the sale seen by Reuters on Tuesday.Central Pattana, which also develops shopping malls and manages hotels and residential properties, is offering 130.4 million new shares.Two members of the Chirathivat Family, which controls the company and is Thailand's second richest group, are offering another 83.5 million existing shares, the terms showed.The shares are being offered in a 50-52 baht price range, equivalent to a discount of up to 6.1 percent to Tuesday's close of 53.25 baht.Bank of America Merrill Lynch BAC.N, Bualuang Securities, Phatra Securities and UBS UBSN.VX were hired to manage the selldown.|0.7351883744852791|0.67
1|674|CPN|3012013|Thai Central Pattana wins compensation for fire-hit mall|BANGKOK, March 1 (Reuters) - A Thai court has ruled in favour of a claim by Central Pattana Pcl CPN.BK for more than 3.7 billion baht ($124 million) in insurance compensation for damage to its Central World shopping mall in central Bangkok, the company said on Friday.The amount included compensation for property damage worth 2.7 billion baht and for loss of income of 989 million baht, plus interest of 7.5 percent a year from March 2011, it said in a statement.(Full Story)Central World, Southeast Asia's second-biggest shopping complex, was set on fire during political violence in May 2010.($1 = 29.75 Thai baht)|0.6284555758480036|0.75
1|675|CPN|2052013|Thailand's Central Group in talks on 4-5 acquisitions|BANGKOK, Feb 5 (Reuters) - Thailand's top retailer, unlisted Central Group, said on Tuesday it was in talks to buy four or five assets worldwide including a department store in Indonesia.Tos Chirathivat, chief executive of Central Retail Corp, speaking to reporters, declined to name the Indonesian store involved.Sources have told Reuters that a unit of Central Group was among potential bidders for PT Matahari Department Store LPPF.JK.(Full Story)Central Group said it planned to invest 38 billion baht ($1.28 billion) this year and set aside another 10 billion baht for new acqusitions.Central Group is majority owned by the Chirathivat family, the country's second-richest family, according to a ranking by Forbes Magazine in 2012.It has interests in several retail businesses, including the country's top store operator, Central Pattana Pcl CPN.BK, and Central Hotel Plaza CENT.BK, a hotel and fast-food chain operator.($1 = 29.76 baht)|0.7905209044892797|0.9033333333333333
1|676|CPN|1292013|Thai Central Pattana sees 2013 revenue up 15 pct|BANGKOK, Jan 29 (Reuters) - Thailand's top department store developer, Central Pattana Pcl CPN.BK, said on Tuesday it expected 2013 revenue to rise 15 percent thanks to economic growth, boosted by strong domestic consumption.Domestic demand should remain strong after a rise in minimum wages that has led to strong purchasing power, Senior Executive Vice President Wallaya Chirathivat told reporters.Central Pattana, part of unlisted retail conglomerate Central Group, is majority owned by the Chirathivat family, the country's second richest group, according to a ranking by Forbes Magazine in 2012.|0.8056522934101863|0.89
2|677|DELTA|5022018|BRIEF-Thai Delta Electronics Plans 1 Bln Baht Investment, 300-400 Mln Baht To Build Factory In India|May 2 (Reuters) - Thailand's Delta Electronics PCL DELTA.BK:|0.6555417381637744|0.94
0|678|DELTA|4302018|BUZZ- Thailand's Delta Electronics shares hit 1-mth low on Q1 profit drop|Thai electronics maker Delta Electronics Thailand Pcl's shares DELTA.BK fall as much as 4.01 pct to 65.75 baht, their lowest since March 29** Company reports 21 pct y/y fall in consolidated Q1 net profit to 1.06 bln baht ($33.7 mln) (Full Story)** About 1.38 mln shares change hands, compared with 30-day average of 0.94 mln shares** As of last close, stock had fallen about 25 pct over 12 months, underperforming 13.5 pct gain in benchmark index .SETI|0.339869475052458|0.12666666666666668
2|679|DELTA|4302018|BRIEF-Delta Electronics Thailand Posts Qtrly Net Profit OF 1.06 Bln Baht|April 30 (Reuters) - Delta Electronics Thailand PCL DELTA.BK:QTRLY NET PROFIT 1.06 BILLION BAHT VERSUS 1.35 BILLION BAHTQTRLY TOTAL REVENUES 12.70 BILLION BAHT VERSUS 12.28 BILLION BAHT|0.430263585945629|0.6966666666666667
2|681|DELTA|2262018|BRIEF-Delta Electronics Thailand Posts FY Net Profit Of 4.93 Bln Baht‍​|Feb 26 (Reuters) - Delta Electronics Thailand Pcl DELTA.BK:FY NET PROFIT 4.93 BILLION BAHT VERSUS 5.52 BILLION BAHT A YEAR AGO ‍​FY TOTAL REVENUE 50.33 BILLION BAHT VERSUS 47.65 BILLION BAHT ‍​|0.47244489331211664|0.46
2|682|DELTA|2052018|BRIEF-Delta Electronics Thailand Updates On Supreme Court Judgment On Corporate Income Tax Assessment|"Feb 5 (Reuters) - Delta Electronics Thailand Pcl DELTA.BK:SUPREME COURT RULED CO TO PAY TAX INCL. PENALTIES AND SURCHARGES OF 401.4 MILLION BAHT TO REVENUE DEPARTMENT""JUDGMENT DOES NOT SUBSTANTIALLY AFFECT THE COMPANY"""|0.5004851504613506|0.6766666666666666
1|683|DELTA|10252017|Thai Delta Electronics sees 10 pct rise in 2018 profit on Europe demand|BANGKOK, Oct 25 (Reuters) - Delta Electronics (Thailand) Pcl DELTA.BK said on Wednesday it expected net profit to rise 10 percent next year, similar to this year's target, driven by growing demand for high-margin parts for electric vehicles in Europe.The firm, backed by Taiwan's Delta Group 2308.TW, also expects sales in 2018 to be in excess of 50 billion baht ($1.51 billion), Executive Director Anusorn Muttaraid told a briefing.The electric vehicle parts business would be a key driver for the company next year due to strong demand for such vehicles in Europe, he said adding that the outlook for the sector was good.In the January-September period, Delta's net profit dropped by 9.6 percent to 3.6 billion baht. For full-year 2016, net profit was 5.52 billion baht.Total sales in 2017 are expected to slightly miss this year's 50 billion baht target, due to a strong baht THB=TH, Anusorn said. The Thai unit has strengthened the most against the dollar among Asian currencies this year.Delta expects fourth-quarter net profit to be close to the third quarter's 1.41 billion baht, which missed market expectations due to high research and development (R&D) costs. (Full Story)The firm plans to invest about 1 billion baht next year to develop electric vehicle supplies, besides spending 500 million baht to 800 million baht on R&D, Anusorn said.The firm has delayed a plan to build its own manufacturing unit in India to late next year from this year, he added.($1 = 33.1800 baht)|0.7347422721726026|0.88
2|684|DELTA|10252017|BRIEF-Delta Electronics Thailand expects Q4 profit close to Q3's 1.41 bln baht|Oct 25 (Reuters) - Delta Electronics Thailand Pcl DELTA.BK:Expects Q4 net profit to be close to Q3's 1.41 billion baht ($42.47 million), but higher year-on-yearSays plans R&D expense of 500 million baht to 800 million baht next year|0.6246986276316994|0.77
2|685|DELTA|10252017|BRIEF-Delta Electronics Thailand sees higher profit in 2018|Oct 25 (Reuters) - Delta Electronics Thailand Pcl DELTA.BKSays expects higher sales and profit in 2018Says delays plan to build plant in India to late 2018 from this yearSees 2017 sales of about 50 billion baht ($1.51 billion), slightly below targetSays plans to invest about 1 billion baht next year to develop products for electric vehicles|0.7271766682153402|0.82
0|686|DELTA|10242017|Thai electronics maker Delta misses Q3 earnings target on high R&D spend|"BANGKOK, Oct 24 (Reuters) - Thai electronics parts maker, Delta Electronics Thailand Pcl DELTA.BK, on Tuesday reported third-quarter net profit growth of 0.3 percent from the same time last year, missing market expectations by 6 percent.The firm, backed by Taiwan's Delta Group 2308.TW, reported quarterly profit of 1.41 billion baht ($42.51 million), falling short of a prediction of 1.5 billion baht based on four analysts polled by Reuters.Sales from its telecommunications power supplies division fell 8.8 percent year-on-year after the disposition of its subsidiaries in the previous quarter. Telecom power supplies accounts for about 8 percent of total sales.Research and development (R&D) expense also increased over 35 percent from last year to 738 million baht. The company said this was due to ""continuous development of automotive products which are expected to contribute higher growth.""Weak sales and high costs were buoyed by its data centre supplies unit, which accounts for nearly a third of the business. Sales rose by 9.7 percent driven by strong data centre business in the U.S. market, the company said in a statement.The company's electric vehicles division had 49.3 percent growth from the same time last year, but the automotive supplies account for less than 9 percent of sales.($1 = 33.1700 baht)"|0.6030763621626648|0.31
2|687|DELTA|7252017|BRIEF-Delta Electronics Thailand says qtrly net profit 842.6 million baht|July 25 (Reuters) - Delta Electronics Thailand Pcl DELTA.BK:Qtrly net profit 842.6 million baht versus 1.33 billion bahtQtrly revenue 12.95 billion baht versus 11.45 billion baht|0.45399756878978764|0.6133333333333333
2|688|DELTA|4262017|BRIEF-Thailand's Delta Electronics expects record net profit this year|April 26 (Reuters) - Delta Electronics Thailand Pcl DELTA.BKSays it expects a record net profit this yearSays company expects 2017 gross profit margin of 27 percent compared with last year's 26 percent|0.613982771677121|0.7466666666666667
2|689|DELTA|4242017|BRIEF-Delta Electronics Thailand reports qtrly profit attributable of 1.35 bln baht|April 24 (Reuters) - Delta Electronics Thailand Pcl DELTA.BKQtrly profit attributable 1.35 billion baht versus 1.25 billion bahtQtrly total revenue 12.28 billion baht versus 11.43 billion baht|0.5139260754729739|0.72
2|690|DELTA|2172017|BRIEF-Delta Electronics Thailand forecasts 2017 profit up about 10 pct|Feb 17 (Reuters) - Delta Electronics Thailand* Forecasts 2017 profit up about 10 percent* Says to invest 1 billion baht ($28.59 million) this year in India and Europe* Forecasts revenue from India up at least 50 percent this year from last year's $200 millionSource text for Eikon: (Full Story) Further company coverage: DELTA.BK ($1 = 34.98 baht)(Reporting by Buranakanokthanasan; Writing by Orathai Sriring; Editing by Sunil Nair|0.6067876839508012|0.8233333333333334
2|691|DELTA|2142017|BRIEF-Delta Electronics Thailand posts FY net profit 5.52 billion baht|Feb 14 (Reuters) - Delta Electronics Thailand Pcl* FY total revenues 47.65 billion baht versus 47.99 billion baht* FY net profit 5.52 billion baht versus 6.71 billion bahtSource text for Eikon: (Full Story) Further company coverage: DELTA.BK|0.463984555688159|0.5033333333333333
2|692|DELTA|10272016|BRIEF-Thai Delta expects fall in 2016 profit, in talks to buy overseas business|Oct 27 (Reuters) - Thai Delta Electronics (Thailand) Pcl* Company is in talks to buy power-related business overseas to boost growth, director Anusorn Muttaraid says during earning presentation* Expects 2016 net profit to be lower than 2015, maintains sales growth target at 10 percent* Expects sales from its India operations at $200 million in 2016, $250 million in 2017* Has tapped electric vehicle (EV) business and expect to book sales from EV chargers soonSource text for Eikon: (Full Story) Further company coverage: DELTA.BK|0.6209276095617314|0.5233333333333333
2|693|DELTA|10212016|BRIEF-Delta Electronics Thailand posts qtrly profit of 1.40 bln baht vs 1.74 bln baht|Oct 21 (Reuters) - Delta Electronics Thailand Pcl :* Qtrly net profit 1.40 billion baht versus 1.74 billion baht* Qtrly total revenues 11.75 billion baht versus 12.44 billion baht|0.42728298803292103|0.6966666666666667
2|694|DELTA|4262016|BRIEF-Delta Electronics Thailand PCL posts qtrly profit of 1.25 billion baht Vs 1.56 billion baht last year|April 25 (Reuters) - Delta Electronics Thailand PCL : * Qtrly profit attributable to equity holders of co 1.25 billion baht versus 1.56 billion baht * Qtrly total revenues 11.43 billion baht versus 11.16 billion baht * Source text (bit.ly/1qNW0UA)|0.4744738877964977|0.68
2|695|DELTA|2192016|BRIEF-Thai Delta aims for higher sales, net profit in 2016|BANGKOK, Feb 19 (Reuters) - Thailand's Delta Electronic Thailand Pcl :* The company aims for 2016 sales growth of 10 percent and higher net profit for the year, director Anusorn Muttaraid told reporters.* Says expects 2016 net profit margin to be higher than last year's 14.3 percent* Says plans to invest about $40 million in a plant in India* Says plans to spend 400-500 million baht ($11.2-14.0 million) on machinery maintenance* Says seeks opportunities to acquire businessesFurther company coverage: DELTA.BK|0.7639999305856842|0.7766666666666666
2|696|DELTA|2182016|BRIEF-Delta Electronics Thailand PCL FY total revenue of 47.99 bln baht vs 45.08 bln baht|Feb 18 (Reuters) - Delta Electronics Thailand PCL : * FY total revenue of 47.99 billion baht versus 45.08 billion baht * FY profit of 6.71 billion baht versus 5.94 billion baht|0.5071429595548091|0.4666666666666667
2|697|DELTA|10262015|BRIEF-Delta Electronics Thailand PCL updates on additional investments in India|Oct 26 (Reuters) - Delta Electronics Thailand PCL : * Thailand - board meeting has approved the additional investments in India for purchase of land in Bangalore and Tamil Nadu, India * Purchase of land in Tamil Nadu for $8 million * Purchase of land in Bangalore for $16 million|0.7126503602719038|0.8933333333333333
2|698|DELTA|10262015|BRIEF-Delta Electronics Thailand PCL says qtrly net profit 1.74 bln baht vs 1.94 bln baht|Oct 26 (Reuters) - Delta Electronics Thailand PCL : * Qtrly net profit 1.74 billion baht versus 1.94 billion baht * Qtrly total revenues 12.44 billion baht versus 11.80 billion baht|0.4521410626904523|0.7633333333333333
2|699|DELTA|4272015|BRIEF-Thai Delta Electronics Q1 net profit up 11.8 pct on yr|April 27 (Reuters) - Delta Electronics (Thailand) Pcl* Q1 net profit 1.56 billion baht versus 1.39 billion baht a year earlier* Sales and service revenue at 11 bln baht, up 2 percent from 10.77 billion a year earlier, according to a statement* Expeneses down to 9.49 billion baht vs 9.53 billion a year earlier; its margin up 27.1 pct from 27.6 pct a year earlierFurther company coverage: DELTA.BK|0.5115367667986733|0.64
2|700|DELTA|2112015|BRIEF-Thai Delta Electronics targets net profit growth of 10 pct in 2015|Delta Electronics (Thailand) Pcl DELTA.BK* Aims for at least 10 percent net profit growth in 2015, Director Anusorn Muttaraid told reporters* Net profit margin seen above last year's 13.5 pct* Expects at least 10 percent sales growth in 2015, up from 44 billion baht ($1.35 billion) in 2014* In talks to acquire a power supply business in Europe* Plans to spend up to 1 billion baht ($30.7 million) on improvement of machinery, research and development* Plans to expand market base in ASEAN and IndiaFurther company coverage: DELTA.BK ($1 = 32.6300 baht)|0.7535476726782644|0.78
2|701|DELTA|11072014|BUZZ-Thai Delta, TUF shares at record highs on hopes of MSCI inclusion|Shares in electronic parts maker Delta Electronics PCL DELTA.BK and canned seafood producer Thai Union Frozen Products PCL (TUF) TUF.BK surge sharply** The stocks rise on expectations the two companies will be included in the MSCI index** Delta shares jump more than 10 percent to a record 80 baht, while TUF is up 4.6 percent after touching a historic high of 81 baht** Trinity Securities says in a note Delta and Thai Union Frozen would be included in MSCI Global Standard Index and the two companies will benefit from fund inflows** Trinity says solar farm company Energy Absolute PCL EAm.BK will also be included in MSCI index|0.6936754056791832|0.84
2|702|DELTA|10292014|BRIEF-Thai Delta Electronics cuts 2014 sales target to 3-5 pct|Oct 29 (Reuters) - Delta Electronics (Thailand) Pcl DELTA.BK* Cuts 2014 sales growth target to 3-5 percent from 5-10 percent due to change in production lines and on delay in buying orders by some clients, Kulwadee Kawayawong, head of investor relations told reporters.* Aims for 5-10 percent sales growth in 2015.* Plans to spend $30-$50 million in 2015 to improve production lines and set up an office in India.Further company coverage: DELTA.BK|0.5443103055634269|0.43
2|703|DELTA|10272014|BRIEF-Thai Delta Electronics Q3 net profit rises 18.6 pct on year|BANGKOK, Oct 27 (Reuters) - Delta Electronics (Thailand) PCL DELTA.BK* Q3 net profit 1.95 billion baht ($60.1 million) versus 1.64 billion a year earlier* Sales revenue up 1.6 percent from a year earlier, mainly due to telecoms power system, which rose 16.2 percent from a year earlier, it said in a statement* Gross profit up 6.5 percent from a year earlier, while profit margin improved to 28.5 percent from 27.2 percent|0.6454507349377414|0.8066666666666666
2|704|DELTA|9012014|THAILAND PRESS-Delta Electronics Thailand warns it may move out over taxation - The Nation|Delta Electronics Thailand Pcl DELTA.BK may have to consider moving out of Thailand if the government does not agree to waive the corporate income tax on income from overseas operations, a top company official said.|0.6187893529539364|0.68
2|705|DELTA|4292014|Thai Delta Electronics expects record net profit in 2014|BANGKOK, April 29 (Reuters) - Thai Delta Electronics (Thailand) Pcl DELTA.BK said on Tuesday it expected 2014 net profit will hit a record for fourth straight year due to strong global demand for power supply equipment in the telecoms and auto sectors.Sales in dollar term are expected to rise 5-10 percent this year and the company plans to spend about $100 million on an acquisition in Europe later this year, director Anusorn Muttaraid told reporters.He gave no details about the acquisition target.On Monday, the company reported a 15 percent rise in first-quarter net profit of 1.4 billion baht ($43.3 million), due to strong sales in telecoms-related power supply equipment especially in India and other emerging markets.($1 = 32.3100 Thai Baht)|0.7238713961814589|0.7133333333333334
2|708|DTAC|6192018|BRIEF-Total Access Communication Appoints Alexandra Reich As CEO|June 19 (Reuters) - Total Access Communication PCL DTAC.BK:TO APPOINT ALEXANDRA REICH AS CHIEF EXECUTIVE OFFICER|0.6425403545648212|0.7266666666666667
2|712|DTAC|6152018|Thai mobile operator DTAC will skip 1800 MHz spectrum auction|"BANGKOK, June 15 (Reuters) - Thailand's third-largest mobile operator Total Access Communication PCL (DTAC) DTAC.BK said on Friday it will not participate in the upcoming 1800-megahertz spectrum auction.DTAC, which is 43 percent owned by Norway's Telenor Group TEL.OL, has criticized the auction terms ""out of step"" with industry needs.Thailand, in its first spectrum auction since 2015, is putting up three 15-MHz licences under the 1800 Mhz spectrum, with a reserve price of 37.5 billion baht ($1.17 billion) each. The licences have a 15-year lifetime.The deadline to submit auction intent is June 15 to participate in auction on August 4."|0.493338807456612|0.49
2|714|DTAC|5172018|Thailand's DTAC to offer 4G coverage, mulls 1800-MHz spectrum bid|"BANGKOK, May 17 (Reuters) - Total Access Communications Pcl DTAC.BK, Thailand's third-ranked mobile operator, will offer 4G coverage in the second quarter of this year and is considering a bid in an upcoming spectrum auction, its chief executive said on Thursday.The board of DTAC, which is 43 percent owned by Norway's Telenor Group TEL.OL, is yet to decide on participating in the 1800-MHz spectrum auction in August, CEO Lars-Ake Norling told reporters.DTAC currently holds the spectrum's licence, which is set to expire in September. It earlier criticized the auction terms, saying it was ""out of step"" with the industry and created ""artificial spectrum scarcity."" (Full Story)Norling said the partnership with state-owned TOT in the 2300-Mhz spectrum would give it wider and more efficient coverage. For the partnership, DTAC has to pay TOT 4.5 billion baht ($140.27 million) per year until 2025.DTAC's 4G service will initially cover at least 37 provinces in Thailand with national coverage by 2019, he said.Analysts agree saying that DTAC did not have an immediate need to acquire the spectrum given its unfavourable terms.However, rating agency Fitch said securing the 1800-Mhz spectrum was ""crucial"" for DTAC because the company had lost market share due to spectrum inferiority.Norling, who will leave the firm in September, said DTAC would become a strong competitor in the market but declined to comment on whether the mobile operator could surpass its competitor True Corp TRUE.BK and take the no. 2 slot.DTAC saw its subscriber base shrinking 10 percent from a year ago to 21.8 million users at the end of its first quarter. (Full Story)"|0.5154661699225515|0.52
2|715|DTAC|5172018|BRIEF-Thai Telco Total Access Says It Plans 15 Bln-18 Bln Baht Capex In 2018 To Offer Service On 2300 Mhz Spectrum|May 17 (Reuters) - Total Access Communication PCL DTAC.BK:SAYS IT PLANS 15 BILLION BAHT TO 18 BILLION BAHT ($468.31 million - $561.97 million) CAPEX IN 2018 TO OFFER SERVICE ON 2300 MHZ SPECTRUMSAYS SERVICE TO BEGIN IN Q2 THIS YEAR IN AT LEAST 37 PROVINCES|0.642036287276237|0.5933333333333334
2|716|DTAC|4252018|UPDATE 1-Thailand to auction 1800MHz spectrum on Aug 4; DTAC sceptical|"BANGKOK, April 25 (Reuters) - Thai regulators will auction the 1800-megahertz (MHz) spectrum on Aug. 4 after several delays, a senior official said on Wednesday, but the operator that currently holds the spectrum's licence raised concerns about the auction.Total Access Communication Pcl (DTAC) DTAC.BK, Thailand's third-ranked mobile operator whose concession will expire in September, said the auction would damage the industry.The auction terms will create ""artificial spectrum scarcity"", putting the industry at risk, DTAC Chief Executive Lars Norling said in a statement.Three, 15-year 15-MHz licences under the 1800 Mhz spectrum will be up for auction, each with a reserve price of 37.5 billion baht ($1.19 billion), said Takorn Tantasith, acting Secretary-General of National Broadcasting and Telecommunications Commission (NBTC).But DTAC favoured auctions of 5-MHz spectrum as opposed to 15-MHz and resetting reserve prices.DTAC said it would submit a readiness plan to the NBTC ahead of the auction, to show that it is willing to bid and protect its customers.DTAC earlier this week said it did not expect service interruption from the auction timeline.Norway's Telenor Group TEL.OL owns 43 percent of DTAC."|0.4658824990308506|0.45666666666666667
2|717|DTAC|4252018|CORRECTED-Thai telecom auction for 1800MHZ spectrum on Aug 4 - official|Corrects DTAC's license expiration date to September, not JuneBANGKOK, April 25 (Reuters) - Thai regulators set Aug. 4 as auction date of the 1800-megahertz (MHz) spectrum after several delays, a senior official said on Wednesday.Three 15-MHz licenses under the 1800 Mhz spectrum will be up for auction, each with a reserve price of 37.5 billion baht ($1.19 billion), said Takorn Tantasith, acting Secretary-General of National Broadcasting and Telecommunications Commission (NBTC).Licenses will have a 15-year expiration period, he added.Total Access Communication Pcl (DTAC) DTAC.BK, third-ranked mobile operator, currently holds the spectrum's license, which is set to expire in September.DTAC earlier this week said it did not expect service interruption from the auction timeline.Norway's Telenor Group TEL.OL owns 43 percent of DTAC.|0.4978885494198069|0.44666666666666666
2|719|DTAC|4232018|BRIEF-Total Access Communication Pcl Posts Qtrly Profit Attributable Of 1.31 Bln Baht|"April 23 (Reuters) - Total Access Communication PCL DTAC.BK:QTRLY TOTAL REVENUES FROM SALES AND SERVICES 19.06 BILLION BAHT VERSUS 19.75 BILLION BAHTQTRLY PROFIT ATTRIBUTABLE TO EQUITY HOLDERS 1.31 BILLION BAHT VERSUS 229.0 MILLION BAHTIN FY18, SERVICE REVENUE (EXCLUDING IC) IS EXPECTED TO BE AROUND SAME LEVEL AS PREVIOUS YEARIN FY18, EXPECTS TO SPEND CAPEX OF 15-18 BILLION BAHTEXPECTS 2018 ""EBITDA MARGIN IN THE RANGE 34 PERCENT TO 36 PERCENT """|0.5471324645745701|0.5266666666666666
1|720|DTAC|4232018|BRIEF-Total Access Communication Approves Domestic Roaming Agreement With Tot Public Co By Unit|April 23 (Reuters) - Total Access Communication PCL DTAC.BK:APPROVES UNIT ENTERS DOMESTIC ROAMING AGREEMENT WITH TOT PUBLIC CO TO USE DOMESTIC DATA ROAMING ON TOT'S 2300 MHZ NETWORK|0.6932029462853011|0.7233333333333334
